eQTL_thres	Num_all	Num_add_cis	Num_add_trans	Num_dom_cis	Num_dom_trans	Fisher_pvalue
11.47	1434	1318	110	5	1	0.383856325512229
11.48	1430	1314	110	5	1	0.384726583423315
11.49	1429	1313	110	5	1	0.384944749687891
11.5	1427	1311	110	5	1	0.385381807067272
11.51	1425	1309	110	5	1	0.385819833502645
11.52	1425	1309	110	5	1	0.385819833502645
11.53	1423	1307	110	5	1	0.386258832111936
11.54	1422	1307	109	5	1	0.383660069227442
11.55	1421	1306	109	5	1	0.383879030421328
11.56	1420	1305	109	5	1	0.384098235591995
11.57	1419	1304	109	5	1	0.38431768513393
11.58	1416	1301	109	5	1	0.384977503944401
11.59	1413	1299	108	5	1	0.382799657499323
11.6	1411	1297	108	5	1	0.383239914064347
11.61	1411	1297	108	5	1	0.383239914064347
11.62	1411	1297	108	5	1	0.383239914064347
11.63	1411	1297	108	5	1	0.383239914064347
11.64	1409	1295	108	5	1	0.38368115984922
11.65	1409	1295	108	5	1	0.38368115984922
11.66	1407	1293	108	5	1	0.384123398081513
11.67	1406	1293	107	5	1	0.381485810921262
11.68	1406	1293	107	5	1	0.381485810921262
11.69	1405	1292	107	5	1	0.38170636847933
11.7	1404	1291	107	5	1	0.381927175098679
11.71	1402	1290	107	4	1	0.330620824985589
11.72	1401	1289	107	4	1	0.330820781369555
11.73	1400	1288	107	4	1	0.33102097592502
11.74	1400	1288	107	4	1	0.33102097592502
11.75	1400	1288	107	4	1	0.33102097592502
11.76	1399	1288	106	4	1	0.328623201645182
11.77	1399	1288	106	4	1	0.328623201645182
11.78	1398	1287	106	4	1	0.328822633635404
11.79	1396	1285	106	4	1	0.329222213316975
11.8	1394	1283	106	4	1	0.329622750067037
11.81	1393	1282	106	4	1	0.329823378396471
11.82	1393	1282	106	4	1	0.329823378396471
11.83	1392	1281	106	4	1	0.330024247259418
11.84	1390	1280	106	3	1	0.274410803503357
11.85	1389	1279	106	3	1	0.274585443892388
11.86	1389	1279	106	3	1	0.274585443892388
11.87	1388	1278	106	3	1	0.274760304601911
11.88	1388	1278	106	3	1	0.274760304601911
11.89	1387	1277	106	3	1	0.274935386044355
11.9	1382	1274	104	3	1	0.271254123767497
11.91	1381	1273	104	3	1	0.271428058088355
11.92	1380	1272	104	3	1	0.271602213557634
11.93	1379	1271	104	3	1	0.271776590592692
11.94	1379	1271	104	3	1	0.271776590592692
11.95	1379	1271	104	3	1	0.271776590592692
11.96	1379	1271	104	3	1	0.271776590592692
11.97	1378	1270	104	3	1	0.271951189611929
11.98	1377	1269	104	3	1	0.272126011034785
11.99	1374	1266	104	3	1	0.272651813935122
12	1373	1265	104	3	1	0.272827529187747
12.01	1373	1265	104	3	1	0.272827529187747
12.02	1369	1262	103	3	1	0.271228222939846
12.03	1367	1261	102	3	1	0.269267151789519
12.04	1366	1260	102	3	1	0.269441900072268
12.05	1365	1259	102	3	1	0.269616873265692
12.06	1363	1259	100	3	1	0.265315766768845
12.07	1363	1259	100	3	1	0.265315766768845
12.08	1363	1259	100	3	1	0.265315766768845
12.09	1361	1257	100	3	1	0.265662115961686
12.1	1359	1256	99	3	1	0.26366995030231
12.11	1355	1253	98	3	1	0.262011617869931
12.12	1354	1252	98	3	1	0.262183844269416
12.13	1354	1252	98	3	1	0.262183844269416
12.14	1352	1250	98	3	1	0.262528971466345
12.15	1351	1249	98	3	1	0.262701873135754
12.16	1350	1248	98	3	1	0.262875000768949
12.17	1348	1246	98	3	1	0.263221935682923
12.18	1348	1246	98	3	1	0.263221935682923
12.19	1347	1245	98	3	1	0.263395743844609
12.2	1346	1244	98	3	1	0.263569779731928
12.21	1345	1243	98	3	1	0.263744043788147
12.22	1342	1240	98	3	1	0.264268209420185
12.23	1341	1239	98	3	1	0.264443390607672
12.24	1341	1239	98	3	1	0.264443390607672
12.25	1338	1237	97	3	1	0.262591581552938
12.26	1337	1236	97	3	1	0.262766331335326
12.27	1337	1236	97	3	1	0.262766331335326
12.28	1337	1236	97	3	1	0.262766331335326
12.29	1336	1235	97	3	1	0.262941311883198
12.3	1336	1235	97	3	1	0.262941311883198
12.31	1335	1234	97	3	1	0.263116523649331
12.32	1334	1233	97	3	1	0.263291967087672
12.33	1332	1231	97	3	1	0.263643550802655
12.34	1329	1228	97	3	1	0.264172675333123
12.35	1329	1228	97	3	1	0.264172675333123
12.36	1328	1227	97	3	1	0.264349518403657
12.37	1328	1227	97	3	1	0.264349518403657
12.38	1325	1225	96	3	1	0.262479110593918
12.39	1325	1225	96	3	1	0.262479110593918
12.4	1322	1222	96	3	1	0.263009024486957
12.41	1321	1221	96	3	1	0.263186134207002
12.42	1320	1220	96	3	1	0.26336348058489
12.43	1320	1220	96	3	1	0.26336348058489
12.44	1318	1219	95	3	1	0.261300884817728
12.45	1315	1216	95	3	1	0.261831569047568
12.46	1315	1216	95	3	1	0.261831569047568
12.47	1313	1214	95	3	1	0.262186547598319
12.48	1313	1214	95	3	1	0.262186547598319
12.49	1311	1213	94	3	1	0.26010862864207
12.5	1311	1213	94	3	1	0.26010862864207
12.51	1309	1211	94	3	1	0.26046267931117
12.52	1307	1210	93	3	1	0.258372088065622
12.53	1303	1206	93	3	1	0.259079238803343
12.54	1303	1206	93	3	1	0.259079238803343
12.55	1302	1205	93	3	1	0.259256626770679
12.56	1301	1204	93	3	1	0.259434255820679
12.57	1301	1204	93	3	1	0.259434255820679
12.58	1299	1204	92	2	1	0.199913353593064
12.59	1299	1204	92	2	1	0.199913353593064
12.6	1294	1200	91	2	1	0.19862939837413
12.61	1293	1199	91	2	1	0.19877193017695
12.62	1290	1196	91	2	1	0.199200750536742
12.63	1289	1195	91	2	1	0.199344100430215
12.64	1289	1195	91	2	1	0.199344100430215
12.65	1288	1194	91	2	1	0.199487655941778
12.66	1287	1193	91	2	1	0.199631417512096
12.67	1287	1193	91	2	1	0.199631417512096
12.68	1286	1192	91	2	1	0.199775385583083
12.69	1284	1190	91	2	1	0.200063943001044
12.7	1282	1188	91	2	1	0.200353331756221
12.71	1281	1187	91	2	1	0.200498339003503
12.72	1281	1187	91	2	1	0.200498339003503
12.73	1280	1186	91	2	1	0.200643555429524
12.74	1278	1184	91	2	1	0.20093461762236
12.75	1278	1184	91	2	1	0.20093461762236
12.76	1277	1183	91	2	1	0.201080464294671
12.77	1277	1183	91	2	1	0.201080464294671
12.78	1277	1183	91	2	1	0.201080464294671
12.79	1277	1183	91	2	1	0.201080464294671
12.8	1276	1182	91	2	1	0.201226521956746
12.81	1274	1181	90	2	1	0.199489236326525
12.82	1273	1180	90	2	1	0.199634581136246
12.83	1271	1179	89	2	1	0.197888364294283
12.84	1270	1178	89	2	1	0.198032984651335
12.85	1269	1177	89	2	1	0.198177815690985
12.86	1268	1176	89	2	1	0.198322857871859
12.87	1268	1176	89	2	1	0.198322857871859
12.88	1268	1176	89	2	1	0.198322857871859
12.89	1268	1176	89	2	1	0.198322857871859
12.9	1265	1173	89	2	1	0.19875925586786
12.91	1264	1172	89	2	1	0.198905147226333
12.92	1263	1171	89	2	1	0.199051252039078
12.93	1263	1171	89	2	1	0.199051252039078
12.94	1262	1170	89	2	1	0.199197570772716
12.95	1260	1168	89	2	1	0.199490851876032
12.96	1260	1168	89	2	1	0.199490851876032
12.97	1260	1168	89	2	1	0.199490851876032
12.98	1258	1166	89	2	1	0.199784994296543
12.99	1258	1166	89	2	1	0.199784994296543
13	1258	1166	89	2	1	0.199784994296543
13.01	1257	1165	89	2	1	0.199932389681808
13.02	1253	1161	89	2	1	0.200524143485291
13.03	1253	1161	89	2	1	0.200524143485291
13.04	1253	1161	89	2	1	0.200524143485291
13.05	1253	1161	89	2	1	0.200524143485291
13.06	1253	1161	89	2	1	0.200524143485291
13.07	1253	1161	89	2	1	0.200524143485291
13.08	1253	1161	89	2	1	0.200524143485291
13.09	1253	1161	89	2	1	0.200524143485291
13.1	1252	1160	89	2	1	0.200672627393295
13.11	1252	1160	89	2	1	0.200672627393295
13.12	1251	1159	89	2	1	0.20082133044565
13.13	1250	1158	89	2	1	0.200970253125581
13.14	1249	1157	89	2	1	0.201119395917695
13.15	1244	1152	89	2	1	0.201868428622721
13.16	1242	1150	89	2	1	0.202169599611826
13.17	1241	1149	89	2	1	0.202320520919407
13.18	1240	1148	89	2	1	0.202471666765301
13.19	1239	1147	89	2	1	0.202623037648552
13.2	1239	1147	89	2	1	0.202623037648552
13.21	1238	1146	89	2	1	0.202774634069697
13.22	1238	1146	89	2	1	0.202774634069697
13.23	1237	1145	89	2	1	0.202926456530728
13.24	1237	1145	89	2	1	0.202926456530728
13.25	1236	1144	89	2	1	0.203078505535132
13.26	1236	1144	89	2	1	0.203078505535132
13.27	1235	1143	89	2	1	0.203230781587881
13.28	1233	1142	89	1	1	0.140712389799981
13.29	1233	1142	89	1	1	0.140712389799981
13.3	1233	1142	89	1	1	0.140712389799981
13.31	1228	1138	88	1	1	0.139753218172016
13.32	1228	1138	88	1	1	0.139753218172016
13.33	1227	1137	88	1	1	0.139862873279431
13.34	1226	1136	88	1	1	0.139972700336252
13.35	1225	1135	88	1	1	0.140082699746565
13.36	1225	1135	88	1	1	0.140082699746565
13.37	1224	1134	88	1	1	0.140192871915733
13.38	1223	1133	88	1	1	0.140303217250386
13.39	1223	1133	88	1	1	0.140303217250386
13.4	1222	1133	87	1	1	0.138895032512058
13.41	1221	1132	87	1	1	0.139004578348841
13.42	1221	1132	87	1	1	0.139004578348841
13.43	1221	1132	87	1	1	0.139004578348841
13.44	1219	1130	87	1	1	0.139224188444861
13.45	1218	1129	87	1	1	0.139334253521203
13.46	1217	1128	87	1	1	0.139444492496648
13.47	1215	1126	87	1	1	0.139665493793259
13.48	1213	1124	87	1	1	0.13988719564454
13.49	1210	1122	86	1	1	0.138687119332281
13.5	1209	1121	86	1	1	0.138797594202426
13.51	1208	1120	86	1	1	0.138908244950808
13.52	1207	1119	86	1	1	0.139019071997098
13.53	1207	1119	86	1	1	0.139019071997098
13.54	1206	1118	86	1	1	0.139130075762264
13.55	1201	1115	84	1	1	0.136594504579514
13.56	1200	1114	84	1	1	0.13670419794273
13.57	1199	1113	84	1	1	0.136814067371112
13.58	1198	1113	83	1	1	0.135371818527956
13.59	1197	1112	83	1	1	0.135480842574664
13.6	1196	1111	83	1	1	0.135590042120877
13.61	1194	1110	82	1	1	0.134250464392369
13.62	1194	1110	82	1	1	0.134250464392369
13.63	1194	1110	82	1	1	0.134250464392369
13.64	1191	1107	82	1	1	0.134576551023432
13.65	1191	1107	82	1	1	0.134576551023432
13.66	1191	1107	82	1	1	0.134576551023432
13.67	1191	1107	82	1	1	0.134576551023432
13.68	1190	1107	81	1	1	0.133120834540713
13.69	1188	1105	81	1	1	0.133337020868613
13.7	1185	1103	80	1	1	0.132090318166271
13.71	1184	1102	80	1	1	0.132197973544124
13.72	1182	1100	80	1	1	0.132413810888991
13.73	1182	1100	80	1	1	0.132413810888991
13.74	1182	1100	80	1	1	0.132413810888991
13.75	1181	1099	80	1	1	0.132521993714035
13.76	1180	1098	80	1	1	0.132630353215167
13.77	1180	1098	80	1	1	0.132630353215167
13.78	1179	1097	80	1	1	0.13273888982491
13.79	1179	1097	80	1	1	0.13273888982491
13.8	1179	1097	80	1	1	0.13273888982491
13.81	1179	1097	80	1	1	0.13273888982491
13.82	1179	1097	80	1	1	0.13273888982491
13.83	1178	1096	80	1	1	0.132847603977195
13.84	1175	1094	80	1	0	1
13.85	1174	1093	80	1	0	1
13.86	1173	1093	79	1	0	1
13.87	1169	1090	78	1	0	1
13.88	1168	1089	78	1	0	1
13.89	1167	1088	78	1	0	1
13.9	1166	1087	78	1	0	1
13.91	1165	1086	78	1	0	1
13.92	1160	1081	78	1	0	1
13.93	1157	1079	77	1	0	1
13.94	1156	1078	77	1	0	1
13.95	1155	1077	77	1	0	1
13.96	1155	1077	77	1	0	1
13.97	1154	1076	77	1	0	1
13.98	1152	1075	76	1	0	1
13.99	1151	1074	76	1	0	1
14	1151	1074	76	1	0	1
14.01	1150	1073	76	1	0	1
14.02	1150	1073	76	1	0	1
14.03	1150	1073	76	1	0	1
14.04	1150	1073	76	1	0	1
14.05	1150	1073	76	1	0	1
14.06	1148	1071	76	1	0	1
14.07	1148	1071	76	1	0	1
14.08	1146	1069	76	1	0	1
14.09	1144	1067	76	1	0	1
14.1	1143	1066	76	1	0	1
14.11	1143	1066	76	1	0	1
14.12	1143	1066	76	1	0	1
14.13	1143	1066	76	1	0	1
14.14	1143	1066	76	1	0	1
14.15	1143	1066	76	1	0	1
14.16	1143	1066	76	1	0	1
14.17	1142	1066	75	1	0	1
14.18	1142	1066	75	1	0	1
14.19	1142	1066	75	1	0	1
14.2	1140	1064	75	1	0	1
14.21	1140	1064	75	1	0	1
14.22	1138	1063	75	0	0	1
14.23	1138	1063	75	0	0	1
14.24	1137	1062	75	0	0	1
14.25	1136	1061	75	0	0	1
14.26	1135	1060	75	0	0	1
14.27	1134	1060	74	0	0	1
14.28	1133	1059	74	0	0	1
14.29	1132	1058	74	0	0	1
14.3	1130	1056	74	0	0	1
14.31	1128	1054	74	0	0	1
14.32	1128	1054	74	0	0	1
14.33	1127	1053	74	0	0	1
14.34	1126	1053	73	0	0	1
14.35	1126	1053	73	0	0	1
14.36	1126	1053	73	0	0	1
14.37	1125	1052	73	0	0	1
14.38	1124	1051	73	0	0	1
14.39	1123	1050	73	0	0	1
14.4	1122	1049	73	0	0	1
14.41	1121	1048	73	0	0	1
14.42	1119	1046	73	0	0	1
14.43	1119	1046	73	0	0	1
14.44	1117	1044	73	0	0	1
14.45	1117	1044	73	0	0	1
14.46	1116	1044	72	0	0	1
14.47	1115	1043	72	0	0	1
14.48	1115	1043	72	0	0	1
14.49	1114	1042	72	0	0	1
14.5	1113	1041	72	0	0	1
14.51	1111	1039	72	0	0	1
14.52	1110	1038	72	0	0	1
14.53	1110	1038	72	0	0	1
14.54	1110	1038	72	0	0	1
14.55	1110	1038	72	0	0	1
14.56	1110	1038	72	0	0	1
14.57	1110	1038	72	0	0	1
14.58	1110	1038	72	0	0	1
14.59	1108	1036	72	0	0	1
14.6	1108	1036	72	0	0	1
14.61	1108	1036	72	0	0	1
14.62	1108	1036	72	0	0	1
14.63	1104	1033	71	0	0	1
14.64	1103	1032	71	0	0	1
14.65	1103	1032	71	0	0	1
14.66	1103	1032	71	0	0	1
14.67	1103	1032	71	0	0	1
14.68	1103	1032	71	0	0	1
14.69	1102	1031	71	0	0	1
14.7	1102	1031	71	0	0	1
14.71	1102	1031	71	0	0	1
14.72	1100	1029	71	0	0	1
14.73	1099	1029	70	0	0	1
14.74	1099	1029	70	0	0	1
14.75	1097	1027	70	0	0	1
14.76	1096	1026	70	0	0	1
14.77	1096	1026	70	0	0	1
14.78	1094	1024	70	0	0	1
14.79	1094	1024	70	0	0	1
14.8	1092	1023	69	0	0	1
14.81	1092	1023	69	0	0	1
14.82	1092	1023	69	0	0	1
14.83	1091	1022	69	0	0	1
14.84	1091	1022	69	0	0	1
14.85	1091	1022	69	0	0	1
14.86	1089	1020	69	0	0	1
14.87	1088	1019	69	0	0	1
14.88	1088	1019	69	0	0	1
14.89	1088	1019	69	0	0	1
14.9	1088	1019	69	0	0	1
14.91	1088	1019	69	0	0	1
14.92	1088	1019	69	0	0	1
14.93	1087	1018	69	0	0	1
14.94	1086	1017	69	0	0	1
14.95	1086	1017	69	0	0	1
14.96	1084	1015	69	0	0	1
14.97	1083	1014	69	0	0	1
14.98	1083	1014	69	0	0	1
14.99	1082	1013	69	0	0	1
15	1080	1012	68	0	0	1
